time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-11.877633427698958,10.005237714721959,24.175825365030843,0.6827270533129237,0.2650867770913736,0.0,-8.247761349982364,8.547143748457954,2.11697664758923,0.22804834811797198,-0.02060784569865436,0.0,427.52721438210307,429.7583452040642,428.83525166339064,429.09832474010534
4.319999999999996,-12.377477945993636,10.525085957903233,24.29560011969315,0.6964361961002972,0.2641563815575765,0.0,-8.413893994488317,8.781049960933995,1.8748907490255806,0.2293447545946035,-0.006875931945493059,0.0,434.2931578602194,435.44396074129736,434.74622349098405,434.90801838020866
4.379999999999995,-12.887360676386363,11.059026724827035,24.40081622157252,0.7101176177160635,0.26391542969013315,0.0,-8.58238026350849,9.016792602025115,1.6316192077225375,0.2252469443258687,0.001165667311616641,0.0,435.34067188823855,436.0133810955084,436.9514702592406,436.6622352708613
4.439999999999993,-13.407820466932684,11.608108688222995,24.49249806870099,0.7242096560442226,0.26411189290473835,0.0,-8.766359395654865,9.285487425159314,1.4233287563838313,0.2492678303187288,0.007189684461794708,0.0,453.18423451138267,453.66831745080987,452.63860591794383,454.62129859994013
4.499999999999992,-13.940372474212072,12.175768778648274,24.574315736396233,0.7391497308954147,0.2646514599967622,0.0,-8.985174692382868,9.63554020625031,1.3017518580082,0.24846383284264756,0.012374995766224703,0.0,493.7108817520196,494.0933245483429,491.6098113246379,491.6058342544196
4.559999999999991,-14.484361539459842,12.76010919978084,24.64390693827389,0.7544162590091235,0.2659320115322634,0.0,-9.148051224587263,9.84222642306755,1.0173498211690686,0.2642888630870144,0.035007635172105735,0.0,428.2969714821811,430.21848856991954,427.48949437782034,428.9037050581403
4.6199999999999894,-15.038641768810672,13.357969154019905,24.69754568689047,0.7702589824839237,0.2680015370824256,0.0,-9.328091218420408,10.085853633584037,0.7694459690745008,0.2635550675898506,0.033440772838827945,0.0,447.18453974597395,447.0573178906158,448.16745154672304,448.1773997201546
4.679999999999988,-15.604657289558183,13.972624614334263,24.738435207158822,0.785954238836692,0.2695000053132972,0.0,-9.53898673758855,10.401531578924766,0.591557690702044,0.25734005821606,-0.003056072402074469,0.0,483.46860841674913,480.7098288136672,482.1120039561816,481.70503718635814
4.739999999999987,-16.18321786666895,14.605783634002071,24.76805521978422,0.8019401697327018,0.2690126687071306,0.0,-9.746218431679903,10.702742380494167,0.39405555654556,0.2802195695797807,-0.0209117843405046,0.0,479.41710241012674,478.0579981269781,478.3348263000105,480.1398604544134
4.799999999999986,-16.7744532173098,15.257527361166073,24.786165052241184,0.8189202773237083,0.2675439151491359,0.0,-9.961349292369155,11.020895466164417,0.20761596847355965,0.2880434763501034,-0.03278864354849606,0.0,490.31356416342436,489.42998286326593,487.7098463679386,488.3673144488757
4.859999999999984,-17.376671202433254,15.923126007181867,24.788043651772675,0.8364051059880069,0.26619241750539224,0.0,-10.112934538233818,11.165670915968919,-0.14510948829982678,0.2974080170046717,-0.007379828979545509,0.0,414.4899858601878,416.71806367812394,415.55058012438025,416.4635150107422
4.919999999999983,-17.98929365071365,16.60077828009838,24.77176520734117,0.8536958354955715,0.2654651837765156,0.0,-10.307739659338347,11.421763361300739,-0.3989547884538071,0.25431547037239616,-0.023867060542801088,0.0,466.1878281051755,464.89726188065026,467.8481104208553,464.5566994136827
4.979999999999982,-18.613936482839506,17.294548626195535,24.74081533256363,0.868840713358451,0.2639381244158958,0.0,-10.513560434921892,11.702665019998099,-0.6341327885554849,0.2483222308944563,-0.02882310730314147,0.0,478.72200165806987,478.3444952592396,479.2969978797655,478.89994482629237
5.0399999999999805,-19.250518645396028,18.00382410684475,24.694553793202267,0.8843417930429807,0.2623731811389609,0.0,-10.705869685557348,11.93884929458846,-0.9089031218484807,0.27321100504215473,-0.021098857756675915,0.0,464.5032906033445,465.10883382655175,462.43542705302065,464.4559528071117
